Time [mm:ss]	T [°C]	U [%r H]     	Tu Cap [°C]
113:54.6    	-51.76	1.0          	-51.42
113:55.5    	-51.76	1.0          	-51.41
113:56.4    	-51.76	1.0          	-51.40
113:57.3    	-51.77	1.0          	-51.39
113:58.2    	-51.78	1.0          	-51.37
113:59.1    	-51.36	1.0          	-51.36
114:00.0    	-51.81	1.1          	-51.35
114:00.9    	-51.83	1.1          	-51.34
114:01.8    	-51.84	1.1          	-51.33
114:02.7    	-51.86	1.1          	-51.32
114:03.8    	-51.88	1.1          	-51.32
114:04.4    	-51.87	1.1          	-51.31
114:05.3    	-51.87	1.1          	-51.30
114:06.3    	-51.88	1.1          	-51.29
114:07.2    	-51.88	1.1          	-51.28
114:08.1    	-51.89	1.1          	-51.27
114:09.0    	-51.89	1.1          	-51.26
114:09.9    	-51.90	1.1          	-51.25
114:10.8    	-51.90	1.1          	-51.25
114:11.6    	-51.47	1.0          	-51.24
114:12.5    	-51.91	1.1          	-51.23
114:13.4    	-51.49	1.0          	-51.23
114:14.3    	-51.94	1.1          	-51.22
114:15.2    	-51.96	1.1          	-51.21
114:16.1    	-51.98	1.1          	-51.21
114:17.0    	-52.00	1.1          	-51.20
114:17.9    	-52.03	1.1          	-51.19
114:18.8    	-52.05	1.1          	-51.19
114:19.7    	-52.08	1.1          	-51.18
114:20.6    	-52.11	1.1          	-51.18
114:21.5    	-52.13	1.1          	-51.17
114:22.4    	-51.73	1.1          	-51.17
114:23.2    	-52.19	1.1          	-51.17
114:24.2    	-52.21	1.1          	-51.16
114:25.1    	-52.23	1.1          	-51.16
114:25.9    	-52.24	1.1          	-51.16
114:26.9    	-52.26	1.1          	-51.16
114:27.8    	-52.27	1.1          	-51.16
114:28.7    	-52.28	1.1          	-51.15
114:29.6    	-52.29	1.1          	-51.15
114:30.5    	-52.29	1.1          	-51.15
114:31.3    	-52.30	1.1          	-51.15
114:32.2    	-52.31	1.1          	-51.15
114:33.1    	-52.32	1.1          	-51.15
114:34.0    	-52.33	1.1          	-51.15
114:34.9    	-52.34	1.2          	-51.15
114:35.8    	-52.36	1.2          	-51.15
114:36.7    	-52.37	1.2          	-51.15
114:37.7    	-52.38	1.2          	-51.15
114:38.6    	-52.40	1.2          	-51.15
114:39.4    	-52.41	1.2          	-51.15
114:40.3    	-52.42	1.2          	-51.15
114:41.2    	-52.43	1.2          	-51.15
114:42.1    	-52.44	1.2          	-51.16
114:43.0    	-52.44	1.2          	-51.16
114:43.9    	-52.45	1.2          	-51.16
114:44.8    	-52.46	1.2          	-51.16
114:45.7    	-52.47	1.2          	-51.16
114:46.6    	-52.48	1.2          	-51.16
114:47.4    	-52.50	1.2          	-51.16
114:48.4    	-52.51	1.2          	-51.17
114:49.3    	-52.52	1.2          	-51.17
114:50.2    	-52.54	1.2          	-51.17
114:51.1    	-52.55	1.2          	-51.17
114:52.0    	-52.57	1.2          	-51.18
114:52.8    	-52.59	1.2          	-51.18
