Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
42:46.0     	-20.95	2.9     	-18.34
42:46.9     	-21.01	3.0     	-18.39
42:47.7     	-21.03	3.0     	-18.44
42:48.7     	-21.05	3.0     	-18.50
42:49.6     	-21.11	3.0     	-18.55
42:50.5     	-21.17	3.0     	-18.60
42:51.4     	-21.21	3.1     	-18.65
42:52.3     	-21.28	3.1     	-18.69
42:53.1     	-21.32	3.1     	-18.74
42:54.0     	-21.39	3.2     	-18.76
42:55.0     	-21.44	3.2     	-18.81
42:55.8     	-21.48	3.2     	-18.87
42:56.7     	-21.50	3.2     	-18.92
42:57.6     	-21.52	3.2     	-18.95
42:58.6     	-21.54	3.2     	-18.98
42:59.5     	-21.57	3.3     	-19.01
43:00.4     	-21.62	3.3     	-19.06
43:01.2     	-21.68	3.3     	-19.11
43:02.1     	-21.75	3.4     	-19.16
43:03.0     	-21.81	3.4     	-19.20
43:03.9     	-21.86	3.4     	-19.25
43:04.8     	-21.89	3.4     	-19.30
43:05.7     	-21.94	3.4     	-19.35
43:06.6     	-21.98	3.5     	-19.39
43:07.5     	-22.04	3.5     	-19.46
43:08.4     	-22.11	3.5     	-19.48
43:09.2     	-22.17	3.6     	-19.51
43:10.2     	-22.23	3.6     	-19.56
43:11.1     	-22.25	3.6     	-19.60
43:12.0     	-22.30	3.6     	-19.66
43:12.9     	-22.33	3.6     	-19.69
43:13.8     	-22.36	3.7     	-19.73
43:14.6     	-22.41	3.7     	-19.78
43:15.5     	-22.46	3.7     	-19.82
43:16.5     	-22.57	3.8     	-19.86
43:17.3     	-22.63	3.8     	-19.92
43:18.2     	-22.70	3.8     	-19.96
43:19.1     	-22.73	3.9     	-20.03
43:20.0     	-22.85	3.9     	-20.09
43:21.0     	-22.90	3.9     	-20.16
43:21.9     	-22.95	3.9     	-20.22
43:22.7     	-23.01	3.9     	-20.27
43:23.6     	-23.05	4.0     	-20.33
43:24.5     	-23.11	4.0     	-20.38
43:25.4     	-23.13	4.1     	-20.42
43:26.3     	-23.21	4.1     	-20.47
43:27.2     	-23.29	4.1     	-20.56
43:28.1     	-23.34	4.1     	-20.61
43:29.0     	-23.37	4.2     	-20.69
43:29.9     	-23.42	4.2     	-20.74
43:30.7     	-23.43	4.2     	-20.81
43:31.7     	-23.46	4.2     	-20.88
43:32.6     	-23.52	4.3     	-20.92
43:33.5     	-23.55	4.3     	-20.98
43:34.4     	-23.58	4.3     	-21.04
43:35.3     	-23.58	4.4     	-21.06
43:36.2     	-23.60	4.4     	-21.10
43:37.1     	-23.70	4.5     	-21.12
43:38.0     	-23.72	4.5     	-21.16
43:38.8     	-23.76	4.5     	-21.18
43:39.7     	-23.81	4.6     	-21.22
43:40.6     	-23.83	4.6     	-21.24
43:41.5     	-23.85	4.6     	-21.27
43:42.5     	-23.90	4.7     	-21.30
43:43.4     	-23.95	4.6     	-21.30
43:43.6     	-23.95	4.7     	-21.33
43:44.2     	-24.00	4.7     	-21.36
43:45.1     	-24.07	4.8     	-21.39
43:46.1     	-24.11	4.8     	-21.42
43:46.9     	-24.16	4.9     	-21.47
43:47.8     	-24.21	4.8     	-21.52
43:48.7     	-24.26	4.9     	-21.55
43:49.6     	-24.29	4.9     	-21.57
43:50.5     	-24.31	4.9     	-21.61
43:51.4     	-24.29	4.8     	-21.65
43:52.2     	-24.27	4.8     	-21.68
43:53.2     	-24.26	4.8     	-21.72
43:54.1     	-24.27	4.8     	-21.76
43:55.0     	-24.33	4.9     	-21.81
43:55.9     	-24.34	4.9     	-21.84
43:56.8     	-24.36	4.8     	-21.86
43:57.7     	-24.31	4.8     	-21.87
43:58.6     	-24.31	4.9     	-21.90
43:59.5     	-24.30	4.9     	-21.94
44:00.4     	-24.29	4.9     	-21.97
44:01.2     	-24.34	5.0     	-22.00
44:02.1     	-24.40	5.0     	-22.00
44:03.0     	-24.48	5.1     	-22.01
44:04.0     	-24.52	5.1     	-22.06
44:04.9     	-24.56	5.1     	-22.08
44:05.8     	-24.56	5.1     	-22.11
44:06.6     	-24.55	5.1     	-22.14
44:07.5     	-24.55	5.0     	-22.15
44:08.5     	-24.55	5.0     	-22.17
44:09.3     	-24.56	5.0     	-22.19
44:10.2     	-24.59	4.9     	-22.20
44:11.1     	-24.62	4.9     	-22.20
44:12.0     	-24.59	4.8     	-22.22
44:12.9     	-24.58	4.6     	-22.24
44:13.9     	-24.58	4.6     	-22.26
44:14.7     	-24.61	4.5     	-22.29
44:15.6     	-24.68	4.4     	-22.30
44:16.5     	-24.77	4.4     	-22.32
44:17.4     	-24.84	4.3     	-22.36
44:18.3     	-24.88	4.3     	-22.39
44:19.2     	-24.89	4.2     	-22.40
44:20.1     	-24.90	4.2     	-22.42
44:21.0     	-24.89	4.1     	-22.46
44:21.9     	-24.94	4.1     	-22.51
44:22.7     	-24.99	4.0     	-22.53
44:23.6     	-25.09	4.1     	-22.55
44:24.5     	-25.13	4.0     	-22.59
44:25.5     	-25.17	4.1     	-22.62
44:26.4     	-25.20	4.1     	-22.67
44:27.3     	-25.21	4.1     	-22.67
44:28.1     	-25.16	4.1     	-22.67
44:29.0     	-25.17	4.1     	-22.68
44:29.9     	-25.21	4.1     	-22.70
44:30.8     	-25.22	4.2     	-22.73
44:31.7     	-25.23	4.1     	-22.74
44:32.6     	-25.29	4.1     	-22.76
44:33.5     	-25.35	4.1     	-22.80
44:34.4     	-25.40	4.1     	-22.82
44:35.3     	-25.41	4.0     	-22.83
44:36.2     	-25.39	4.0     	-22.86
44:37.1     	-25.42	3.9     	-22.88
44:38.0     	-25.45	3.9     	-22.90
44:38.9     	-25.46	3.8     	-22.92
44:39.8     	-25.48	3.8     	-22.94
44:40.7     	-25.50	3.8     	-22.96
44:41.6     	-25.56	3.7     	-23.00
44:42.5     	-25.58	3.7     	-23.02
44:43.4     	-25.57	3.5     	-23.05
44:44.2     	-25.57	3.5     	-23.06
44:45.1     	-25.57	3.4     	-23.09
44:46.0     	-25.59	3.3     	-23.10
44:46.9     	-25.59	3.3     	-23.13
44:47.9     	-25.62	3.2     	-23.15
44:48.8     	-25.61	3.2     	-23.17
44:49.6     	-25.65	3.1     	-23.18
44:50.5     	-25.66	3.1     	-23.21
44:51.5     	-25.74	3.1     	-23.22
44:52.3     	-25.74	3.0     	-23.23
44:53.2     	-25.76	3.0     	-23.23
44:54.1     	-25.80	3.0     	-23.24
44:55.0     	-25.83	3.0     	-23.23
44:55.9     	-25.82	2.9     	-23.31
44:56.8     	-25.85	2.9     	-23.34
44:57.6     	-25.88	2.9     	-23.37
44:58.5     	-25.88	2.9     	-23.40
44:59.6     	-25.90	2.8     	-23.41
45:00.4     	-25.89	2.8     	-23.41
45:01.3     	-25.92	2.8     	-23.44
45:02.2     	-25.96	2.8     	-23.47
45:03.1     	-26.02	2.8     	-23.50
45:04.0     	-26.07	2.8     	-23.53
45:04.9     	-26.12	2.8     	-23.57
45:05.7     	-26.15	2.8     	-23.58
45:06.6     	-26.17	2.8     	-23.60
45:07.5     	-26.18	2.7     	-23.61
45:08.4     	-26.20	2.7     	-23.63
45:09.3     	-26.26	2.7     	-23.67
45:10.3     	-26.34	2.7     	-23.68
45:11.2     	-26.42	2.7     	-23.72
45:12.1     	-26.48	2.6     	-23.76
45:13.0     	-26.52	2.6     	-23.79
45:13.8     	-26.56	2.6     	-23.81
45:14.7     	-26.57	2.5     	-23.87
45:15.6     	-26.58	2.5     	-23.92
45:16.5     	-26.63	2.4     	-23.95
45:17.4     	-26.63	2.4     	-23.98
45:18.3     	-26.66	2.4     	-24.03
45:19.1     	-26.68	2.4     	-24.06
45:20.1     	-26.75	2.4     	-24.08
45:21.1     	-26.79	2.3     	-24.12
45:21.9     	-26.87	2.3     	-24.16
45:22.8     	-26.92	2.4     	-24.20
45:23.7     	-26.95	2.3     	-24.22
45:24.6     	-26.96	2.3     	-24.28
45:25.5     	-26.99	2.2     	-24.33
45:26.4     	-27.03	2.3     	-24.39
45:27.2     	-27.05	2.3     	-24.41
45:28.1     	-27.05	2.3     	-24.46
45:29.0     	-27.09	2.2     	-24.51
45:29.9     	-27.14	2.2     	-24.55
45:30.8     	-27.17	2.2     	-24.57
45:31.8     	-27.18	2.2     	-24.58
45:32.7     	-27.26	2.2     	-24.60
45:33.6     	-27.30	2.2     	-24.61
45:34.5     	-27.31	2.2     	-24.64
45:35.3     	-27.34	2.1     	-24.65
45:36.2     	-27.34	2.1     	-24.67
45:37.1     	-27.32	2.1     	-24.70
45:38.0     	-27.30	2.1     	-24.72
45:38.9     	-27.31	2.1     	-24.76
45:39.8     	-27.32	2.1     	-24.78
45:40.6     	-27.33	2.1     	-24.78
45:41.5     	-27.32	2.0     	-24.79
45:42.6     	-27.29	2.0     	-24.80
45:43.4     	-27.28	2.0     	-24.83
45:44.3     	-27.31	2.0     	-24.85
45:45.2     	-27.34	2.0     	-24.87
45:46.1     	-27.35	2.0     	-24.86
45:47.0     	-27.41	2.0     	-24.87
45:47.9     	-27.46	2.0     	-24.86
45:48.8     	-27.49	2.0     	-24.86
45:49.6     	-27.51	1.9     	-24.85
45:50.5     	-27.53	1.9     	-24.85
45:51.5     	-27.56	1.9     	-24.86
45:52.3     	-27.57	1.9     	-24.86
45:53.3     	-27.58	1.9     	-24.88
45:54.2     	-27.60	1.8     	-24.88
45:55.1     	-27.64	1.8     	-24.89
45:56.0     	-27.67	1.8     	-24.91
45:56.9     	-27.72	1.8     	-24.94
45:57.7     	-27.77	1.7     	-24.98
45:58.6     	-27.84	1.7     	-24.99
45:59.5     	-27.92	1.7     	-25.02
46:00.4     	-27.98	1.7     	-25.06
46:01.3     	-28.03	1.7     	-25.07
46:02.2     	-28.03	1.7     	-25.11
46:03.1     	-28.06	1.6     	-25.14
46:04.1     	-28.09	1.6     	-25.20
46:05.0     	-28.13	1.7     	-25.25
46:05.8     	-28.16	1.8     	-25.28
46:06.7     	-28.20	1.8     	-25.31
46:07.6     	-28.21	1.8     	-25.36
46:08.5     	-28.22	1.9     	-25.41
46:09.4     	-28.26	1.9     	-25.47
46:10.3     	-28.31	2.0     	-25.53
46:11.1     	-28.38	2.1     	-25.55
46:12.0     	-28.45	2.1     	-25.58
46:12.9     	-28.48	2.2     	-25.62
46:13.8     	-28.53	2.2     	-25.66
46:14.8     	-28.60	2.3     	-25.69
46:15.7     	-28.61	2.3     	-25.77
46:16.6     	-28.65	2.4     	-25.83
46:17.5     	-28.71	2.4     	-25.87
46:18.4     	-28.73	2.5     	-25.92
46:19.2     	-28.76	2.5     	-25.95
46:20.1     	-28.84	2.5     	-25.98
46:21.0     	-28.88	2.6     	-26.03
46:21.9     	-28.93	2.6     	-26.06
46:22.8     	-28.95	2.7     	-26.09
46:23.7     	-28.98	2.7     	-26.13
46:24.6     	-29.02	2.8     	-26.15
46:25.6     	-29.05	2.8     	-26.16
46:26.5     	-29.05	2.8     	-26.18
46:27.3     	-29.01	2.8     	-26.19
46:28.2     	-29.00	2.9     	-26.21
46:29.1     	-29.01	2.9     	-26.23
46:30.0     	-29.01	2.9     	-26.26
46:30.9     	-29.05	3.0     	-26.25
46:31.8     	-29.07	3.0     	-26.26
46:32.6     	-29.13	3.0     	-26.27
46:33.5     	-29.22	3.1     	-26.31
46:34.4     	-29.30	3.1     	-26.33
46:35.3     	-29.35	3.1     	-26.35
46:36.3     	-29.38	3.2     	-26.38
46:37.2     	-29.44	3.2     	-26.43
46:38.1     	-29.48	3.2     	-26.46
46:39.0     	-29.50	3.2     	-26.51
46:39.9     	-29.52	3.2     	-26.56
46:40.7     	-29.50	3.2     	-26.60
46:41.6     	-29.47	3.2     	-26.64
46:42.5     	-29.48	3.3     	-26.70
46:43.4     	-29.50	3.3     	-26.75
46:44.3     	-29.50	3.3     	-26.80
46:45.2     	-29.54	3.3     	-26.82
46:46.1     	-29.60	3.3     	-26.87
46:47.1     	-29.66	3.4     	-26.93
46:48.0     	-29.71	3.4     	-26.97
46:48.8     	-29.70	3.4     	-27.00
46:49.7     	-29.73	3.5     	-27.01
46:50.6     	-29.79	3.5     	-27.03
46:51.5     	-29.84	3.6     	-27.07
46:52.4     	-29.87	3.6     	-27.11
46:53.3     	-29.93	3.7     	-27.12
46:54.1     	-29.99	3.7     	-27.17
46:55.1     	-30.08	3.7     	-27.24
46:55.9     	-30.11	3.8     	-27.28
46:56.8     	-30.16	3.9     	-27.30
46:57.8     	-30.17	3.9     	-27.31
46:58.7     	-30.15	3.9     	-27.32
46:59.6     	-30.20	4.0     	-27.34
47:00.5     	-30.23	4.1     	-27.35
47:01.4     	-30.24	4.1     	-27.36
47:02.2     	-30.26	4.2     	-27.37
47:03.1     	-30.29	4.2     	-27.38
47:04.0     	-30.29	4.2     	-27.43
47:04.9     	-30.31	4.3     	-27.45
47:05.8     	-30.38	4.4     	-27.47
47:06.7     	-30.43	4.4     	-27.48
47:07.6     	-30.47	4.5     	-27.49
47:08.5     	-30.44	4.5     	-27.51
47:09.5     	-30.44	4.6     	-27.51
47:10.3     	-30.46	4.6     	-27.53
47:11.2     	-30.49	4.7     	-27.56
47:12.1     	-30.54	4.7     	-27.58
47:13.0     	-30.61	4.7     	-27.59
47:13.9     	-30.68	4.8     	-27.61
47:14.8     	-30.71	4.9     	-27.63
47:15.6     	-30.71	4.9     	-27.67
47:16.5     	-30.68	4.9     	-27.70
47:17.4     	-30.67	4.9     	-27.72
47:18.3     	-30.67	5.0     	-27.77
47:19.3     	-30.67	5.0     	-27.81
47:20.2     	-30.67	5.0     	-27.85
47:21.1     	-30.68	5.1     	-27.87
47:22.0     	-30.70	5.1     	-27.92
47:22.9     	-30.72	5.2     	-27.96
47:23.7     	-30.74	5.2     	-27.97
47:24.6     	-30.74	5.2     	-28.00
47:25.5     	-30.75	5.3     	-28.03
47:26.4     	-30.76	5.3     	-28.07
47:27.3     	-30.75	5.4     	-28.10
47:28.2     	-30.74	5.4     	-28.13
47:29.1     	-30.80	5.4     	-28.14
47:30.1     	-30.87	5.5     	-28.16
47:31.0     	-30.91	5.6     	-28.17
47:31.8     	-30.94	5.6     	-28.21
47:32.7     	-30.95	5.6     	-28.24
47:33.6     	-30.94	5.6     	-28.25
47:34.5     	-30.93	5.6     	-28.29
47:35.4     	-30.93	5.6     	-28.32
47:36.3     	-30.94	5.5     	-28.34
47:37.2     	-30.97	5.6     	-28.35
47:38.0     	-31.02	5.6     	-28.35
47:39.0     	-31.05	5.6     	-28.39
47:39.9     	-31.06	5.6     	-28.44
47:40.8     	-31.07	5.5     	-28.47
47:41.7     	-31.05	5.5     	-28.47
47:42.6     	-31.03	5.5     	-28.49
47:43.5     	-31.02	5.4     	-28.51
47:44.4     	-31.05	5.5     	-28.53
47:45.3     	-31.08	5.5     	-28.53
47:46.1     	-31.09	5.4     	-28.57
47:47.0     	-31.11	5.4     	-28.58
47:47.9     	-31.14	5.4     	-28.61
47:48.8     	-31.19	5.4     	-28.64
47:49.7     	-31.18	5.4     	-28.65
47:50.7     	-31.18	5.4     	-28.67
47:51.5     	-31.18	5.3     	-28.68
47:52.4     	-31.21	5.3     	-28.72
47:53.4     	-31.22	5.3     	-28.75
47:54.2     	-31.24	5.2     	-28.72
47:55.1     	-31.22	5.2     	-28.77
47:56.0     	-31.18	5.1     	-28.77
47:56.9     	-31.21	5.1     	-28.77
47:57.8     	-31.21	5.1     	-28.79
47:58.7     	-31.28	5.1     	-28.79
47:59.5     	-31.30	5.1     	-28.80
48:00.4     	-31.35	5.1     	-28.82
48:01.4     	-31.37	5.1     	-28.85
48:02.3     	-31.41	5.1     	-28.86
48:03.2     	-31.43	5.0     	-28.88
48:04.1     	-31.47	5.0     	-28.91
48:05.0     	-31.50	5.0     	-28.93
48:05.9     	-31.57	5.0     	-28.92
48:06.8     	-31.57	5.0     	-28.93
48:07.6     	-31.55	4.9     	-28.94
48:08.5     	-31.56	4.9     	-28.96
48:09.4     	-31.59	4.9     	-28.98
48:10.3     	-31.64	4.9     	-29.01
48:11.2     	-31.67	4.8     	-29.02
48:12.2     	-31.70	4.8     	-29.04
48:13.1     	-31.71	4.9     	-29.07
48:14.0     	-31.76	4.9     	-29.10
48:14.9     	-31.78	4.8     	-29.12
48:15.7     	-31.76	4.7     	-29.12
48:16.6     	-31.80	4.7     	-29.12
48:17.5     	-31.82	4.7     	-29.14
48:18.4     	-31.88	4.7     	-29.17
48:19.3     	-31.96	4.7     	-29.19
48:20.2     	-31.99	4.6     	-29.23
48:21.0     	-32.00	4.6     	-29.24
48:21.9     	-32.06	4.6     	-29.26
48:22.8     	-32.09	4.6     	-29.30
48:23.8     	-32.12	4.6     	-29.31
48:24.7     	-32.14	4.5     	-29.33
48:25.6     	-32.19	4.5     	-29.35
48:26.5     	-32.20	4.5     	-29.37
48:27.4     	-32.28	4.6     	-29.37
48:28.3     	-32.34	4.6     	-29.38
48:29.1     	-32.34	4.6     	-29.39
48:30.0     	-32.41	4.6     	-29.40
48:30.9     	-32.48	4.6     	-29.45
48:31.8     	-32.50	4.6     	-29.47
48:32.7     	-32.57	4.6     	-29.49
48:33.6     	-32.60	4.6     	-29.54
48:34.5     	-32.67	4.6     	-29.56
48:35.5     	-32.72	4.6     	-29.60
48:36.4     	-32.71	4.5     	-29.65
48:37.2     	-32.69	4.5     	-29.70
48:38.1     	-32.70	4.4     	-29.76
48:39.0     	-32.75	4.4     	-29.80
48:39.9     	-32.81	4.5     	-29.84
48:40.8     	-32.84	4.5     	-29.87
48:41.7     	-32.83	4.4     	-29.88
48:42.6     	-32.88	4.4     	-29.91
48:43.5     	-32.91	4.4     	-29.94
48:44.4     	-32.97	4.4     	-29.97
48:45.2     	-32.99	4.4     	-30.00
48:46.2     	-33.00	4.4     	-30.02
48:47.1     	-33.00	4.4     	-30.04
48:48.0     	-33.02	4.3     	-30.07
48:48.9     	-33.02	4.4     	-30.10
48:49.8     	-33.04	4.3     	-30.12
48:50.6     	-33.00	4.3     	-30.15
48:51.6     	-33.07	4.3     	-30.16
48:52.5     	-33.08	4.3     	-30.21
48:53.3     	-33.14	4.3     	-30.24
48:54.2     	-33.15	4.3     	-30.26
48:55.1     	-33.16	4.3     	-30.29
48:56.0     	-33.19	4.2     	-30.30
48:56.9     	-33.21	4.3     	-30.33
48:57.9     	-33.21	4.2     	-30.34
48:58.7     	-33.17	4.2     	-30.37
48:59.7     	-33.21	4.1     	-30.40
49:00.5     	-33.21	4.2     	-30.44
49:01.4     	-33.23	4.2     	-30.47
49:02.3     	-33.26	4.2     	-30.50
49:03.2     	-33.28	4.2     	-30.52
49:04.1     	-33.30	4.2     	-30.53
49:05.0     	-33.30	4.2     	-30.53
49:05.9     	-33.35	4.3     	-30.56
49:06.7     	-33.43	4.3     	-30.60
49:07.7     	-33.47	4.3     	-30.61
49:08.6     	-33.50	4.3     	-30.62
49:09.5     	-33.54	4.3     	-30.63
49:10.4     	-33.53	4.4     	-30.66
49:11.3     	-33.54	4.4     	-30.69
49:12.2     	-33.58	4.4     	-30.71
49:13.1     	-33.59	4.4     	-30.73
49:14.0     	-33.46	4.3     	-30.75
49:14.8     	-33.63	4.4     	-30.80
49:15.7     	-33.64	4.4     	-30.83
49:16.6     	-33.68	4.5     	-30.83
49:17.5     	-33.67	4.4     	-30.87
49:18.4     	-33.69	4.5     	-30.90
49:19.4     	-33.67	4.4     	-30.93
49:20.2     	-33.69	4.4     	-30.96
49:21.2     	-33.72	4.4     	-30.98
49:22.1     	-33.73	4.5     	-30.99
49:22.9     	-33.71	4.4     	-31.01
49:23.8     	-33.70	4.4     	-31.04
49:24.7     	-33.71	4.4     	-31.06
49:25.6     	-33.70	4.4     	-31.08
49:26.5     	-33.75	4.5     	-31.11
49:27.4     	-33.82	4.5     	-31.12
49:28.3     	-33.86	4.5     	-31.15
49:29.1     	-33.89	4.5     	-31.18
49:30.1     	-33.93	4.5     	-31.21
49:31.0     	-33.99	4.6     	-31.24
49:31.9     	-34.03	4.6     	-31.26
49:32.8     	-34.09	4.6     	-31.28
49:33.7     	-34.12	4.7     	-31.31
49:34.6     	-34.16	4.6     	-31.33
49:35.5     	-34.19	4.7     	-31.32
49:36.4     	-34.25	4.7     	-31.34
49:37.2     	-34.29	4.7     	-31.38
49:38.1     	-34.34	4.7     	-31.42
49:39.0     	-34.41	4.7     	-31.42
49:39.9     	-34.44	4.8     	-31.43
49:40.9     	-34.48	4.8     	-31.47
49:41.8     	-34.54	4.8     	-31.51
49:42.6     	-34.60	4.8     	-31.53
49:43.6     	-34.66	4.8     	-31.54
49:44.5     	-34.73	4.9     	-31.60
49:45.3     	-34.80	4.9     	-31.54
49:46.2     	-34.85	4.9     	-31.67
49:47.1     	-34.86	4.8     	-31.72
49:48.0     	-34.87	4.8     	-31.78
49:48.9     	-34.87	4.8     	-31.85
49:49.8     	-34.87	4.7     	-31.91
49:50.6     	-34.89	4.7     	-31.98
49:51.5     	-34.93	4.7     	-32.03
49:52.5     	-34.97	4.7     	-32.07
49:53.4     	-34.97	4.7     	-32.10
49:54.3     	-34.96	4.7     	-32.11
49:55.2     	-34.96	4.7     	-32.13
49:56.1     	-34.99	4.7     	-32.17
49:57.0     	-35.05	4.8     	-32.20
49:57.9     	-35.08	4.8     	-32.21
49:58.7     	-35.15	4.8     	-32.22
49:59.6     	-35.20	4.9     	-32.23
50:00.5     	-35.23	4.9     	-32.23
50:01.4     	-35.30	4.9     	-32.23
50:02.3     	-35.36	5.0     	-32.24
50:03.3     	-35.39	5.0     	-32.26
50:04.2     	-35.44	5.0     	-32.27
50:05.0     	-35.48	5.0     	-32.28
50:06.0     	-35.55	5.1     	-32.32
50:06.8     	-35.63	5.1     	-32.36
50:08.4     	-35.72	5.1     	-32.40
50:08.6     	-35.71	5.1     	-32.44
50:09.5     	-35.72	5.1     	-32.48
50:10.4     	-35.80	5.1     	-32.53
50:11.3     	-35.86	5.1     	-32.59
50:12.1     	-35.89	5.1     	-32.64
50:13.1     	-35.90	5.1     	-32.67
50:14.0     	-35.93	5.1     	-32.73
50:14.9     	-35.96	5.1     	-32.78
50:15.8     	-35.97	5.1     	-32.85
50:16.7     	-36.05	5.1     	-32.89
50:17.6     	-36.09	5.2     	-32.92
50:18.5     	-36.09	5.2     	-32.96
50:19.4     	-36.12	5.2     	-33.00
50:20.2     	-36.14	5.2     	-33.02
50:21.1     	-36.18	5.2     	-33.06
50:22.0     	-36.21	5.2     	-33.10
50:22.9     	-36.30	5.3     	-33.12
50:23.9     	-36.37	5.3     	-33.14
50:24.8     	-36.41	5.4     	-33.15
50:25.6     	-36.44	5.4     	-33.14
50:26.6     	-36.42	5.4     	-33.16
50:27.5     	-36.47	5.5     	-33.16
50:28.3     	-36.49	5.5     	-33.20
50:29.2     	-36.52	5.5     	-33.22
50:30.1     	-36.57	5.5     	-33.25
50:31.0     	-36.61	5.5     	-33.26
50:31.9     	-36.61	5.5     	-33.31
50:32.8     	-36.64	5.5     	-33.33
50:33.6     	-36.74	5.6     	-33.37
50:34.6     	-36.82	5.7     	-33.41
50:35.6     	-36.87	5.7     	-33.43
50:36.4     	-36.92	5.7     	-33.48
50:37.3     	-36.95	5.7     	-33.52
50:38.2     	-36.96	5.7     	-33.56
50:39.1     	-36.96	5.7     	-33.60
50:40.0     	-36.95	5.7     	-33.67
50:40.9     	-37.00	5.7     	-33.74
50:41.7     	-37.06	5.7     	-33.77
50:42.6     	-37.10	5.7     	-33.81
50:43.5     	-37.15	5.7     	-33.87
50:44.4     	-37.21	5.8     	-33.94
50:45.4     	-37.28	5.7     	-33.87
50:46.3     	-37.32	5.9     	-34.05
50:47.2     	-37.41	5.8     	-34.09
50:48.5     	-37.51	5.8     	-34.13
50:48.7     	-37.51	5.8     	-34.13
50:49.0     	-37.55	6.0     	-34.18
50:49.8     	-37.60	6.0     	-34.20
50:50.7     	-37.59	6.0     	-34.23
50:51.6     	-37.58	6.0     	-34.24
50:52.5     	-37.62	6.0     	-34.25
50:53.4     	-37.63	6.1     	-34.26
50:54.3     	-37.66	6.1     	-34.28
50:55.2     	-37.69	6.1     	-34.30
50:56.1     	-37.71	6.2     	-34.32
50:57.1     	-37.75	6.2     	-34.35
50:57.9     	-37.78	6.3     	-34.38
50:58.8     	-37.78	6.2     	-34.39
50:59.7     	-37.79	6.2     	-34.42
51:00.6     	-37.85	6.3     	-34.44
51:01.5     	-37.92	6.3     	-34.46
51:02.4     	-37.96	6.3     	-34.49
51:03.2     	-37.97	6.3     	-34.51
51:04.1     	-37.98	6.3     	-34.55
51:05.0     	-38.05	6.3     	-34.60
51:05.9     	-38.09	6.3     	-34.63
51:06.8     	-38.16	6.3     	-34.66
51:07.8     	-38.23	6.3     	-34.71
51:08.7     	-38.27	6.3     	-34.76
51:09.6     	-38.28	6.2     	-34.80
51:10.5     	-38.27	6.1     	-34.84
51:11.3     	-38.30	6.1     	-34.88
51:12.2     	-38.16	6.0     	-34.94
51:13.1     	-38.30	6.0     	-34.98
51:14.0     	-38.41	6.0     	-35.04
51:14.9     	-38.45	6.0     	-35.07
51:15.8     	-38.53	5.9     	-35.11
51:16.7     	-38.53	5.9     	-35.15
51:17.5     	-38.53	5.8     	-35.18
51:18.5     	-38.38	5.6     	-35.23
51:19.5     	-38.57	5.4     	-35.30
51:20.3     	-38.58	5.6     	-35.34
51:21.2     	-38.59	5.6     	-35.38
51:21.4     	-38.59	5.5     	-35.39
51:22.1     	-38.69	5.5     	-35.43
51:23.0     	-38.73	5.4     	-35.46
51:23.9     	-38.74	5.4     	-35.50
51:24.8     	-38.75	5.3     	-35.52
51:25.6     	-38.76	5.3     	-35.57
51:26.5     	-38.78	5.2     	-35.60
51:27.4     	-38.82	5.2     	-35.64
51:28.5     	-38.86	5.2     	-35.69
51:29.3     	-38.88	5.1     	-35.73
51:30.2     	-38.82	5.1     	-35.77
51:31.1     	-38.94	5.0     	-35.81
51:32.0     	-38.94	5.0     	-35.84
51:32.9     	-38.89	4.9     	-35.88
51:33.7     	-38.93	4.9     	-35.90
51:34.6     	-38.91	4.9     	-35.94
51:35.5     	-38.93	4.9     	-35.96
51:36.4     	-38.90	4.8     	-35.98
51:37.3     	-38.94	4.8     	-36.00
51:38.2     	-38.96	4.7     	-36.03
51:39.0     	-38.95	4.7     	-36.00
51:40.1     	-38.98	4.7     	-36.06
51:41.0     	-38.99	4.7     	-36.07
51:41.8     	-38.99	4.6     	-36.08
51:42.7     	-38.96	4.6     	-36.10
51:43.6     	-38.99	4.6     	-36.13
51:44.5     	-38.99	4.5     	-36.13
51:45.4     	-38.99	4.5     	-36.15
51:46.3     	-39.08	4.5     	-36.17
51:47.1     	-39.12	4.5     	-36.19
51:48.0     	-39.13	4.4     	-36.21
51:48.5     	-39.13	4.5     	-36.21
51:48.9     	-39.13	4.6     	--
51:49.1     	--    	4.6     	--
51:49.4     	--    	--      	-36.22
51:49.8     	-39.17	4.4     	-36.24
51:50.7     	-39.17	4.3     	-36.25
51:51.7     	-39.16	4.3     	-36.26
51:52.6     	-39.11	4.3     	-36.27
51:53.5     	-39.15	4.2     	-36.28
51:54.7     	-39.18	4.1     	-36.29
51:54.9     	-39.18	4.1     	-36.27
51:55.0     	--    	4.3     	-36.26
51:55.5     	--    	4.4     	-36.26
51:55.7     	--    	4.4     	--
51:55.9     	--    	--      	--
51:56.1     	-39.16	4.1     	-36.36
51:57.0     	-38.94	4.0     	-36.42
51:57.9     	-39.12	4.0     	-36.45
51:58.8     	-39.11	4.0     	-36.49
51:59.7     	-39.11	4.0     	-36.45
52:00.6     	-39.10	4.0     	-36.42
52:01.0     	-39.11	--      	-36.42
52:01.5     	-39.11	4.0     	-36.59
52:02.4     	-39.07	4.0     	-36.59
52:03.3     	-39.06	4.0     	-36.61
52:04.2     	-39.05	4.0     	-36.64
52:05.1     	-39.08	4.0     	-36.65
